"","CodAlumno","IdCursoPeriodo","Periodo","SiglaCurso","Seccion","Año","Semestre","NotaFinal","Ranking"
"5246",440792,"C871F377-3DDE-4D59-92DF-73368A930932",20231,"QIM100E",6,2023,1,"4.3",51
"5247",440792,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"4",35
"5248",440793,"0AEEF5F8-BA3C-42C1-8901-29ED83BE5AB5",20232,"MAT1620",8,2023,2,"6.6",2
"5249",440793,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"5.1",20
"5250",440793,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"6.1",1
"5251",440793,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"6.3",1
"5252",440794,"C70CBA88-AADA-4912-AE40-35B65EC32AFF",20231,"MAT1203",8,2023,1,"6.1",4
"5253",440794,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"5.7",7
"5254",440794,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"4.6",17
"5255",440794,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"5.1",21
"5256",440795,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"4.5",78
"5257",440795,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"2.8",80
"5258",440795,"AE6DABF6-61B2-4F32-B2E3-3F965AF7EBC1",20233,"MAT1610",3,2023,3,"3.7",35
"5259",440795,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"2.4",47
"5260",440795,"FE60BD95-7BEA-4F86-B67F-76EED2212492",20231,"MAT1203",6,2023,1,"2.6",49
"5261",440795,"AFBF1989-402D-42C6-9A6B-979D9F8D6BE5",20231,"MAT1610",18,2023,1,"2.3",52
"5262",440795,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"2.3",60
"5263",440796,"14B8BE59-FF71-4FF0-8EC6-5C5B7BA657ED",20231,"MAT1203",4,2023,1,"4.5",40
"5264",440796,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"4.7",44
"5265",440796,"A99287D6-FA5C-48AC-A5FB-DEEC0A451566",20232,"MAT1620",14,2023,2,"4.5",3
"5266",440796,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"4.3",33
"5267",440797,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"4.3",87
"5268",440797,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"2.4",66
"5269",440797,"E3157044-845F-41E3-9222-5090FDC5A164",20242,"MAT1203",4,2024,2,NA,1
"5270",440797,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"2.5",46
"5271",440797,"96F9338D-D119-4F72-941E-757408A0BFE3",20241,"MAT1610",10,2024,1,"3.7",43
"5272",440797,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5273",440797,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"3.1",55
"5274",440797,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"2.3",60
"5275",440797,"506901EB-5DC2-4880-8E95-C6D6AC79EF52",20233,"MAT1610",2,2023,3,"3.2",29
"5276",440797,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"1.4",64
"5277",440798,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"4.5",26
"5278",440798,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"4.4",48
"5279",440798,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.6",23
"5280",440798,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"4.1",36
"5281",440798,"ECFA6F70-D7A2-4FBF-8EC0-ECF0B195166E",20231,"MAT1610",12,2023,1,"3.5",38
"5282",440799,"A4DE398B-4932-488F-8D5C-02DC4E9D6119",20231,"MAT1610",7,2023,1,"4.3",22
"5283",440799,"2832374B-C04B-4C0C-8DE5-2562F67F7404",20232,"MAT1620",6,2023,2,"4.7",37
"5284",440799,"C871F377-3DDE-4D59-92DF-73368A930932",20231,"QIM100E",6,2023,1,"4.9",21
"5285",440799,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"4.4",25
"5286",440800,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"6.3",5
"5287",440800,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"5.5",6
"5288",440800,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"5.6",9
"5289",440800,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"6",4
"5290",440801,"C70CBA88-AADA-4912-AE40-35B65EC32AFF",20231,"MAT1203",8,2023,1,"4.3",41
"5291",440801,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.2",57
"5292",440801,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"4.3",36
"5293",440801,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"4.4",71
"5294",440802,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"3.6",64
"5295",440802,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"5.2",19
"5296",440802,"FE60BD95-7BEA-4F86-B67F-76EED2212492",20231,"MAT1203",6,2023,1,"4.5",30
"5297",440802,"AFBF1989-402D-42C6-9A6B-979D9F8D6BE5",20231,"MAT1610",18,2023,1,"4.6",24
"5298",440802,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"4.6",62
"5299",440803,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"3.7",57
"5300",440803,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"5.4",9
"5301",440803,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.6",23
"5302",440803,"14B8BE59-FF71-4FF0-8EC6-5C5B7BA657ED",20231,"MAT1203",4,2023,1,"2.4",57
"5303",440803,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"4.8",21
"5304",440803,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"3.8",63
"5305",440803,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"2.3",51
"5306",440803,"9DCAA738-76A6-4659-843B-F9727391F2F4",20242,"MAT1620",5,2024,2,NA,1
"5307",440804,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"5",40
"5308",440804,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"2",67
"5309",440804,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"4.6",13
"5310",440804,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"4.1",48
"5311",440804,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"5312",440804,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"3.1",55
"5313",440804,"D26A6EEA-5393-43DD-918C-E6890A13F577",20241,"MAT1620",1,2024,1,"3.7",21
"5314",440805,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"3.5",60
"5315",440805,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"5.1",32
"5316",440805,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.8",17
"5317",440805,"81C07BA6-51F6-4639-8507-9600AF431FB8",20241,"MAT1620",2,2024,1,"4.6",16
"5318",440805,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"5.3",10
"5319",440805,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"3.7",44
"5320",440805,"ECFA6F70-D7A2-4FBF-8EC0-ECF0B195166E",20231,"MAT1610",12,2023,1,"3.4",39
"5321",440806,"A4DE398B-4932-488F-8D5C-02DC4E9D6119",20231,"MAT1610",7,2023,1,"5.1",9
"5322",440806,"C871F377-3DDE-4D59-92DF-73368A930932",20231,"QIM100E",6,2023,1,"5.1",16
"5323",440806,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"6.6",1
"5324",440806,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"6",3
"5325",440807,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"4.4",36
"5326",440807,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"2",88
"5327",440807,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"4.1",61
"5328",440807,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"4.3",33
"5329",440807,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"3.9",42
"5330",440808,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"4",45
"5331",440808,"83EF7B70-5F9F-4FA0-B322-22F6E20AA530",20233,"MAT1203",1,2023,3,"6",2
"5332",440808,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"5.1",32
"5333",440808,"C70CBA88-AADA-4912-AE40-35B65EC32AFF",20231,"MAT1203",8,2023,1,"3.6",52
"5334",440808,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"3.1",52
"5335",440808,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"4.3",22
"5336",440808,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"3.2",79
"5337",440809,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"3.3",61
"5338",440809,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"3.2",73
"5339",440809,"B09D476B-A164-4917-A46B-4FFE0D61051E",20242,"MAT1620",3,2024,2,NA,1
"5340",440809,"5D77B1EC-1EFF-4BE7-B983-554DE476DED4",20232,"MAT1610",1,2023,2,"3.5",45
"5341",440809,"FE60BD95-7BEA-4F86-B67F-76EED2212492",20231,"MAT1203",6,2023,1,"3.5",45
"5342",440809,"AFBF1989-402D-42C6-9A6B-979D9F8D6BE5",20231,"MAT1610",18,2023,1,"3.7",43
"5343",440809,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"4",47
"5344",440809,"506901EB-5DC2-4880-8E95-C6D6AC79EF52",20233,"MAT1610",2,2023,3,"4",21
"5345",440809,"3A539152-A505-4761-BF7F-CDED26ED8EA6",20241,"QIM100E",10,2024,1,"3.4",100
"5346",440810,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"6.6",8
"5347",440810,"14B8BE59-FF71-4FF0-8EC6-5C5B7BA657ED",20231,"MAT1203",4,2023,1,"6.6",4
"5348",440810,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"6.1",1
"5349",440810,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"6.3",2
"5350",440811,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"5.4",11
"5351",440811,"29FE73D1-25B3-469B-A18F-A9A9AB3FAED1",20232,"MAT1620",3,2023,2,"5.5",30
"5352",440811,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"5.8",12
"5353",440811,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"6.3",7
"5354",440812,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"5.9",4
"5355",440812,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"6",5
"5356",440812,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"6",14
"5357",440812,"ECFA6F70-D7A2-4FBF-8EC0-ECF0B195166E",20231,"MAT1610",12,2023,1,"5.1",10
"5358",440813,"A4DE398B-4932-488F-8D5C-02DC4E9D6119",20231,"MAT1610",7,2023,1,"5.7",2
"5359",440813,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"6.7",7
"5360",440813,"C871F377-3DDE-4D59-92DF-73368A930932",20231,"QIM100E",6,2023,1,"5.6",4
"5361",440813,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"6.5",1
"5362",440814,"2C287E0C-4E65-4D55-9104-29EA02E8B3A9",20242,"MAT1610",1,2024,2,NA,1
"5363",440814,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"4.7",66
"5364",440814,"F347612A-5577-4455-9E97-2CD2EA57D6BD",20242,"MAT1203",1,2024,2,NA,1
"5365",440814,"D2B3E897-6430-4C37-A8DB-366C8B2027F9",20232,"MAT1610",4,2023,2,"2.9",15
"5366",440814,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"2.3",80
"5367",440814,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"3.4",45
"5368",440814,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"2.8",49
"5369",440816,"5D77B1EC-1EFF-4BE7-B983-554DE476DED4",20232,"MAT1610",1,2023,2,"3.7",39
"5370",440816,"6CD2EA44-C094-48E5-A67A-924232142EBB",20241,"MAT1610",12,2024,1,"4.8",24
"5371",440816,"70F1ECBD-54E1-47BC-9FE3-AB434728DCE9",20241,"MAT1203",11,2024,1,"5.4",4
"5372",440817,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"4.7",20
"5373",440817,"D2A1F680-9A29-424F-9F09-2960EF8C0367",20241,"MAT1203",12,2024,1,"4.6",32
"5374",440817,"5D77B1EC-1EFF-4BE7-B983-554DE476DED4",20232,"MAT1610",1,2023,2,"2.4",66
"5375",440817,"506901EB-5DC2-4880-8E95-C6D6AC79EF52",20233,"MAT1610",2,2023,3,"4.7",6
"5376",440824,"2E0A6F23-A23A-4B4D-B1C8-01DA190A1486",20241,"MAT1610",3,2024,1,"2.2",9
"5377",440824,"BCEC79CA-F644-4A5F-AE31-6BEA8767F677",20242,"MAT1610",2,2024,2,NA,1
"5378",440824,"253FB311-A502-47E4-9F2D-CF7C838CCD10",20242,"MAT1203",6,2024,2,NA,1
"5379",440825,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"5380",440825,"2C287E0C-4E65-4D55-9104-29EA02E8B3A9",20242,"MAT1610",1,2024,2,NA,1
"5381",440825,"253FB311-A502-47E4-9F2D-CF7C838CCD10",20242,"MAT1203",6,2024,2,NA,1
"5382",440826,"713D6C88-7DE1-4ACE-B028-2AF1816C7933",20241,"QIM100E",7,2024,1,"5.3",31
"5383",440826,"D2B3E897-6430-4C37-A8DB-366C8B2027F9",20232,"MAT1610",4,2023,2,"5.8",2
"5384",440826,"B09D476B-A164-4917-A46B-4FFE0D61051E",20242,"MAT1620",3,2024,2,NA,1
"5385",440826,"70F1ECBD-54E1-47BC-9FE3-AB434728DCE9",20241,"MAT1203",11,2024,1,"5.1",9
"5386",440828,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"3.7",52
"5387",440828,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"4.5",46
"5388",440828,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5389",440828,"253FB311-A502-47E4-9F2D-CF7C838CCD10",20242,"MAT1203",6,2024,2,NA,1
"5390",440829,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"5391",440829,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"2",60
"5392",440829,"E3157044-845F-41E3-9222-5090FDC5A164",20242,"MAT1203",4,2024,2,NA,1
"5393",440829,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"3.1",59
"5394",440829,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5395",440830,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5396",440830,"402F3EC2-33CC-4A38-BC5D-A52AA614DB3B",20241,"MAT1610",5,2024,1,"1.1",12
"5397",440832,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"5398",440832,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"2.8",62
"5399",440832,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5400",440832,"0DB40BF1-AAEA-40A1-90E2-C12DD8B2DE0D",20241,"MAT1610",20,2024,1,"1.4",54
"5401",440832,"BD6F50A5-BA18-41E4-BBA3-D32C00000903",20242,"MAT1203",8,2024,2,NA,1
"5402",440833,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"5403",440833,"F347612A-5577-4455-9E97-2CD2EA57D6BD",20242,"MAT1203",1,2024,2,NA,1
"5404",440833,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"1.3",61
"5405",440833,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"2",66
"5406",440833,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5407",440834,"376C8A90-1DD0-4D02-A1FB-3B86CAF57F31",20241,"MAT1610",19,2024,1,"2.1",59
"5408",440834,"E3157044-845F-41E3-9222-5090FDC5A164",20242,"MAT1203",4,2024,2,NA,1
"5409",440834,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"4.8",40
"5410",440834,"C7CDE80E-DFDE-4B01-9020-A1B3302EF2A6",20242,"MAT1610",5,2024,2,NA,1
"5411",440906,"4E2D61C6-072A-4CF1-A35A-7B2E2F3D19A7",20241,"QIM100E",1,2024,1,"5",49
"5412",440906,"0DB40BF1-AAEA-40A1-90E2-C12DD8B2DE0D",20241,"MAT1610",20,2024,1,"4.4",32
"5413",440906,"324BC4D0-D270-4723-B040-C9C9ECC0EDBF",20241,"MAT1203",3,2024,1,"4.7",24
"5414",440906,"3EFBD6A3-240D-4A8B-B368-D74E77F139CA",20242,"MAT1620",1,2024,2,NA,1
"5415",440907,"2832374B-C04B-4C0C-8DE5-2562F67F7404",20232,"MAT1620",6,2023,2,"4.3",55
"5416",440907,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"4.7",44
"5417",440907,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"4.8",19
"5418",440907,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"4.5",31
"5419",440908,"C70CBA88-AADA-4912-AE40-35B65EC32AFF",20231,"MAT1203",8,2023,1,"4.7",33
"5420",440908,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"5.5",8
"5421",440908,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"5.3",11
"5422",440908,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"4.5",63
"5423",440908,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"2.4",81
"5424",440909,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"2.8",80
"5425",440909,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"5.4",6
"5426",440909,"FE60BD95-7BEA-4F86-B67F-76EED2212492",20231,"MAT1203",6,2023,1,"4.9",19
"5427",440909,"AFBF1989-402D-42C6-9A6B-979D9F8D6BE5",20231,"MAT1610",18,2023,1,"4.1",36
"5428",440909,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.8",27
"5429",440910,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"4.4",59
"5430",440910,"14B8BE59-FF71-4FF0-8EC6-5C5B7BA657ED",20231,"MAT1203",4,2023,1,"6",14
"5431",440910,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"4.7",44
"5432",440910,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"5.1",14
"5433",440911,"F54C199D-8DD2-4480-8F0B-1467179EA18A",20232,"MAT1620",2,2023,2,"5.7",10
"5434",440911,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"5.5",8
"5435",440911,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"5.4",18
"5436",440911,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"4.8",22
"5437",440912,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"2.9",67
"5438",440912,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"4.4",31
"5439",440912,"6BE6413A-2513-421B-A3EF-94B24851C2E5",20241,"QIM100E",2,2024,1,"4.3",68
"5440",440912,"81C07BA6-51F6-4639-8507-9600AF431FB8",20241,"MAT1620",2,2024,1,"4.2",28
"5441",440912,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"5",14
"5442",440912,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"3.4",47
"5443",440912,"ECFA6F70-D7A2-4FBF-8EC0-ECF0B195166E",20231,"MAT1610",12,2023,1,"3.4",39
"5444",440913,"A4DE398B-4932-488F-8D5C-02DC4E9D6119",20231,"MAT1610",7,2023,1,"4.8",14
"5445",440913,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"4.4",59
"5446",440913,"C871F377-3DDE-4D59-92DF-73368A930932",20231,"QIM100E",6,2023,1,"4.6",37
"5447",440913,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"5.2",12
"5448",440914,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.3",51
"5449",440914,"9AECE77B-0B68-4EE6-97C2-C562AE9C1BE7",20231,"QIM100E",3,2023,1,"5",26
"5450",440914,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"4.4",32
"5451",440914,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"4.6",29
"5452",440915,"C70CBA88-AADA-4912-AE40-35B65EC32AFF",20231,"MAT1203",8,2023,1,"4.1",45
"5453",440915,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"4",43
"5454",440915,"12FA7C20-4C8D-46AC-B577-5B6EE96DBBD1",20231,"QIM100E",5,2023,1,"5.1",21
"5455",440915,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.2",70
"5456",440919,"5D77B1EC-1EFF-4BE7-B983-554DE476DED4",20232,"MAT1610",1,2023,2,"3.1",53
"5457",440919,"598D84DD-5D71-4CCC-924B-F6E3C2040A99",20241,"MAT1610",4,2024,1,"3.1",5
"5458",440942,"2A1AE5C7-C169-495C-9F42-10DEE1E0B62F",20232,"MAT1620",4,2023,2,"4.1",69
"5459",440942,"E875C7E1-9283-4555-8764-2D9BB2B43E46",20231,"QIM100E",4,2023,1,"4.6",49
"5460",440942,"FE60BD95-7BEA-4F86-B67F-76EED2212492",20231,"MAT1203",6,2023,1,"4.1",39
"5461",440942,"AFBF1989-402D-42C6-9A6B-979D9F8D6BE5",20231,"MAT1610",18,2023,1,"4",38
"5462",440943,"A34FF0CA-71E7-41A7-B69A-0B0493D29124",20242,"MAT1610",6,2024,2,NA,1
"5463",440943,"6EE4EC3A-CCAB-46C7-92AA-583FFC7FE2B9",20241,"QIM100E",6,2024,1,"4.9",33
"5464",440943,"28954F47-6D05-4367-A248-9BAAA5DA62EF",20241,"MAT1610",1,2024,1,"3.6",8
"5465",440943,"D986D19D-971A-4A65-8BEC-D6FC27723AEE",20241,"MAT1203",1,2024,1,"4",45
"5466",440944,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"4",45
"5467",440944,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"4.5",78
"5468",440944,"79AB7AD9-BFE3-4DF0-A018-32F5CC44D688",20231,"QIM100E",9,2023,1,"2.5",65
"5469",440944,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"5.1",9
"5470",440944,"7C96BCD2-C49A-498F-A650-AF0782B7FF0E",20231,"MAT1203",13,2023,1,"4.4",44
"5471",440944,"615639FC-BE49-4721-83F8-DD532FB53D6A",20231,"MAT1610",11,2023,1,"3.6",48
"5472",440945,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"4.2",52
"5473",440945,"86F30725-71E1-4169-AB5D-2B4D586E490D",20242,"MAT1610",12,2024,2,NA,1
"5474",440945,"83E27C0D-FE0D-486C-B8FC-3366A132173B",20232,"MAT1610",5,2023,2,"3.9",48
"5475",440945,"F2795226-1C3A-41F6-A4D8-8F96812A7AB8",20241,"MAT1610",11,2024,1,"3.6",44
"5476",440945,"92D23B1A-BC6B-4874-881E-A90B11944990",20232,"MAT1203",5,2023,2,"4.1",45
"5477",440945,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"3.2",49
